income,height,weight,age,marital,sex,education,afqt
23000,64,185,50,single,male,11,3.57
10715,64,160,52,separated,female,12,13.068
73000,64,140,51,divorced,female,18,71.877
7000,71,180,49,divorced,male,11,30.996
60000,66,210,48,married,male,12,47.067
41000,67,201,53,married,male,12,30.966
75000,63,190,51,single,female,18,32.201
57000,71,200,51,divorced,male,12,24.501
35000,69,190,51,married,male,13,74.962
22000,68,185,48,married,male,14,17.429
28000,67,203,48,married,female,12,22.757
27000,62,147,54,divorced,female,14,51.181
5000,64,190,51,married,female,14,37.277
54000,59,NA,49,separated,female,14,34.791
35000,63,148,50,separated,female,14,18.736
90000,68,230,49,married,male,19,41.708
40000,65,160,49,divorced,male,14,47.78
5123,60,130,49,single,female,14,16.121
4575,65,208,48,divorced,female,15,22.537
20000,63,170,50,married,male,12,22.882
19000,59,128,53,divorced,female,12,28.937
25000,65,225,52,separated,male,12,19.008
32000,69,198,51,divorced,female,12,11.473
6000,69,210,51,married,male,13,69.68
2600,63,140,48,single,female,13,55.051
50000,65,158,54,married,female,12,48.132
80000,65,NA,51,divorced,female,18,30.417
82000,73,250,48,married,male,16,76.314
27000,63,160,48,married,female,12,5.625
77000,64,162,55,married,male,12,76.76
35400,74,310,50,divorced,male,16,43.527
104000,75,255,53,married,male,16,60.08
28000,69,192,53,married,male,12,23.341
40000,66,210,48,married,male,12,13.593
20800,68,250,50,married,male,10,NA
75000,75,195,55,married,male,16,NA
40000,72,230,54,married,male,14,44.877
38520,64,180,53,married,female,12,23.059
38000,66,220,53,married,female,18,81.673
23000,65,150,52,married,male,11,26.934
48000,67,190,52,divorced,male,12,54.011
27000,65,163,52,single,female,10,15.256
25000,69,205,48,married,male,11,15.882
7000,67,180,55,married,male,6,0
2400,62,138,50,divorced,female,6,NA
69000,66,175,49,separated,male,10,2.175
35000,61,170,53,married,female,12,25.589
15000,61,150,54,married,female,14,12.466
26000,62,194,48,married,female,12,18.301
34000,60,139,54,divorced,female,12,33.352
63000,70,250,52,divorced,male,14,25.137
80000,72,245,50,single,male,14,34.064
70000,70,220,50,married,male,12,70.325
40000,69,355,48,married,male,19,79.847
52000,59,205,50,divorced,female,13,82.294
54000,67,165,53,married,male,12,43.419
15600,63,190,53,separated,female,16,31.68
5500,60,230,55,divorced,female,9,12.467
3640,64,163,53,married,female,9,6.72
50000,68,170,56,separated,female,12,10.051
9000,71,210,51,separated,male,12,13.843
28000,64,NA,48,divorced,female,12,15.516
140000,72,197,49,single,male,12,9.581
17000,67,180,54,widowed,female,6,0
20000,68,190,51,married,male,9,2.648
1300,64,180,52,single,female,13,14.742
29000,62,122,50,single,male,11,12.842
40000,63,161,48,married,male,11,1.351
13000,61,142,54,married,female,12,7.561
43000,60,132,49,married,female,14,9.16
38000,70,220,48,divorced,male,12,50.722
75000,66,182,54,single,female,16,46.041
27000,62,155,48,divorced,female,16,30.8
33000,63,140,48,married,female,14,58.481
50000,75,240,51,single,male,11,2.047
78000,62,125,48,divorced,female,12,48.623
85000,72,205,49,single,male,15,52.693
75000,70,180,55,divorced,male,12,NA
140000,71,190,54,married,male,16,41.658
52000,64,160,52,divorced,female,12,28.858
73000,62,144,55,married,female,16,89.517
72000,70,190,52,married,male,14,53.889
73231,62,270,48,married,female,20,80.224
45000,68,320,52,divorced,female,12,20.539
32000,72,220,55,married,male,8,21.743
24000,65,174,52,married,female,15,6.106
25000,72,212,51,married,male,13,1.348
500,62,155,48,divorced,female,9,11.357
8000,52,175,50,divorced,female,11,4.679
60000,62,149,54,married,female,14,44.247
50000,58,174,53,single,female,14,36
21000,64,168,53,married,female,9,1.837
42000,69,185,50,separated,male,12,7.543
45000,69,155,48,married,male,12,23.525
64000,61,160,55,divorced,female,14,42.769
35000,67,210,50,married,male,12,42.848
90000,65,180,50,divorced,female,16,37.273
40000,68,178,51,married,male,15,29.832
77000,69,225,51,married,male,12,42.792
9000,67,270,49,divorced,male,14,29.281
54000,70,220,48,divorced,male,12,65.368
11000,54,140,48,widowed,female,9,1.73
40000,62,145,50,separated,female,12,40.422
45000,68,210,48,single,male,14,30.71
34700,59,135,48,single,female,14,41.803
20000,72,250,55,married,male,14,10.284
10000,64,172,52,single,female,7,12.247
85000,70,199,48,married,male,14,46.772
26000,65,176,51,married,female,12,6.435
98000,68,160,49,separated,male,14,86.975
25000,67,214,54,divorced,female,14,2.632
35000,73,240,55,single,male,16,32.574
16000,64,234,53,single,female,16,27.864
25000,73,230,50,single,male,11,6.657
42000,62,168,51,married,female,11,5.437
5000,65,125,50,divorced,female,12,11.789
36000,75,268,53,single,male,16,14.767
21000,70,240,51,married,female,14,9.338
39000,72,225,50,married,male,14,25.742
15000,64,203,53,single,female,10,3.364
45000,75,267,49,married,male,14,10.508
600,62,155,51,married,female,12,23.17
58000,77,200,51,married,male,16,25.815
17000,69,180,52,married,male,10,3.052
80000,72,215,50,married,male,18,76.273
38000,62,195,55,married,female,12,11.622
30000,63,149,54,married,female,12,66.477
2800,71,155,51,single,male,12,25.274
28000,72,220,50,divorced,male,14,76.75
52000,61,110,51,divorced,female,14,48.159
13790,62,200,49,divorced,female,12,16.622
57995,66,308,55,divorced,female,12,18.709
40000,63,150,53,married,female,12,43.819
343830,61,180,55,married,female,12,28.545
11800,75,247,50,divorced,male,13,77.168
28000,71,260,49,single,male,11,10.379
40000,70,175,51,married,male,12,16.314
1500,65,187,49,single,female,12,5.296
33217,59,162,52,divorced,female,18,68.705
84500,64,150,50,married,female,18,65.468
30000,68,200,52,separated,male,11,3.424
15000,71,198,50,single,male,10,2.884
13999,67,195,52,separated,female,13,20.675
16100,68,175,54,married,female,16,82.607
14000,62,170,52,divorced,female,14,28.906
90000,72,200,51,divorced,male,15,62.977
56000,67,175,48,single,female,12,13.672
23000,66,189,54,married,female,12,7.297
26000,66,200,53,divorced,female,6,5.871
70000,66,147,50,single,female,16,54.153
67466,62,173,49,divorced,female,12,62.705
65000,70,180,48,married,male,17,52.482
52000,65,145,50,married,female,18,42.882
39000,76,290,51,divorced,male,12,28.229
36000,64,190,49,married,female,16,49.359
38000,70,220,49,married,female,16,33.103
36000,66,168,55,married,male,12,12.615
7000,65,180,54,divorced,male,10,8.416
40000,62,137,50,single,female,12,4.696
35000,69,225,48,married,male,12,5.596
51230,65,176,49,married,female,15,30.231
20000,63,185,55,divorced,female,11,2.743
12000,64,170,50,separated,female,12,10.649
400,66,196,48,divorced,male,8,9.288
31000,64,230,50,widowed,female,14,14.024
35000,62,140,49,married,female,12,31.376
32000,64,300,49,married,male,12,10.512
37000,66,158,50,separated,female,15,11.17
23000,62,188,56,married,female,14,NA
21000,65,230,54,married,female,13,NA
60000,65,190,52,divorced,female,18,52.797
54000,68,215,49,married,male,14,67.553
105000,72,184,51,divorced,male,14,92.803
95000,69,150,51,married,female,18,11.075
70000,74,245,54,married,male,14,4.486
45000,61,190,54,married,female,13,NA
60000,60,133,49,single,female,12,NA
56000,62,119,53,married,female,19,14.722
75000,64,173,51,married,female,13,49.633
90000,72,190,48,married,male,15,68.393
32000,71,185,55,married,male,12,12.541
13000,71,195,50,single,male,10,5.355
40000,72,180,53,divorced,male,14,NA
59000,67,200,49,married,female,4,19.289
40000,68,180,53,married,male,14,9.87
17000,69,195,51,married,male,20,55.495
6000,62,285,51,married,female,12,31.312
64000,66,198,49,married,male,14,1.486
20000,66,140,48,single,male,12,2.22
14000,72,217,51,divorced,male,10,4.576
5000,70,165,55,separated,male,12,30.904
75000,64,150,55,married,female,12,16.324
28000,64,160,49,married,female,11,24.891
27000,65,160,49,married,female,13,38.031
26000,61,115,54,widowed,female,12,NA
115000,74,174,51,married,male,16,72.387
50000,62,200,53,divorced,female,16,33.325
42000,63,150,55,divorced,female,12,NA
2400,63,156,52,divorced,female,14,18.321
5500,70,220,51,married,male,12,6.221
100000,69,185,50,divorced,male,14,47.884
25000,65,150,51,married,male,12,7.111
24000,63,151,52,divorced,female,14,27.206
53000,68,175,54,single,male,18,NA
18000,74,212,50,single,male,15,38.924
25000,66,195,48,married,female,9,29.277
25000,67,165,51,divorced,female,12,38.235
53000,69,220,48,divorced,male,13,16.082
75000,64,153,55,divorced,female,13,58.159
35000,72,240,50,divorced,male,12,8.677
49000,69,275,48,divorced,male,12,25.688
31000,61,165,52,single,male,11,7.004
10500,63,165,55,married,female,14,15.527
106000,65,218,55,married,male,14,54.073
105000,69,205,53,married,male,12,25.857
45000,66,165,51,married,female,14,17.543
70000,72,220,52,married,male,16,NA
45000,64,222,51,married,female,13,34.286
43000,60,139,52,divorced,female,14,33.003
35000,62,210,48,single,female,14,17.268
35000,64,185,48,divorced,female,11,28.649
34000,71,175,53,married,male,4,NA
3200,70,170,54,married,male,3,2.977
4500,62,150,53,married,female,6,0.115
15000,68,168,54,married,male,6,7.7
12000,67,190,50,married,female,12,7.256
62000,67,135,49,divorced,female,12,77.625
50000,65,180,48,married,male,11,7.114
7000,63,150,54,single,female,12,5.754
70000,62,160,52,widowed,female,12,70.251
7000,58,134,50,single,female,13,48.355
38000,62,200,48,divorced,female,13,47.391
32925,70,258,51,divorced,male,11,47.924
14060,66,185,50,single,male,12,48.438
30000,62,183,48,married,female,12,23.044
49000,62,218,49,separated,female,13,31.137
17000,62,179,52,divorced,female,12,17.122
35000,69,220,51,single,male,11,12.629
45000,66,172,49,married,male,12,25.708
450,69,160,51,single,female,16,46.81
50000,68,219,51,married,female,19,9.123
61250,71,245,55,married,male,14,39.316
56123,63,200,53,married,female,14,30.379
84000,73,204,52,married,male,16,76.257
30000,59,145,54,divorced,female,14,18.213
34000,65,214,52,separated,male,9,1.276
21000,64,126,52,separated,female,10,12.822
20000,68,200,53,single,male,12,46.228
9000,64,230,54,divorced,female,13,51.145
40000,65,170,51,married,male,12,37.532
18000,60,133,53,single,female,14,19.376
34000,62,165,54,divorced,male,12,12.273
22000,71,180,54,single,male,12,10.124
52000,73,230,55,separated,male,14,20.039
59000,71,220,54,married,male,12,28.329
17000,72,161,53,widowed,male,12,23.168
84000,70,205,54,married,male,16,49.726
32000,67,218,52,single,male,13,4.176
60000,69,225,53,single,male,11,NA
139000,64,150,52,married,male,14,69.607
10000,74,248,53,divorced,male,12,6.705
118000,68,228,55,married,male,16,13.356
65000,69,165,54,married,male,12,71.115
76000,68,125,54,married,female,14,55.606
80000,71,193,55,married,male,12,43.032
145000,68,210,54,divorced,male,14,25.102
59000,67,170,53,divorced,male,15,35.528
28000,73,195,54,single,male,14,37.227
69000,75,249,52,married,male,12,40.282
101000,69,160,53,married,male,14,76.922
88000,74,230,55,married,male,15,70.113
8000,72,240,55,separated,male,12,58.085
61234,67,260,53,divorced,female,12,72.385
24000,68,158,55,married,female,16,78.419
22000,76,375,55,married,male,14,28.578
42000,71,210,53,single,male,12,26.451
75000,70,280,52,married,male,12,20.076
20000,72,180,54,divorced,male,12,10.642
40000,66,174,54,divorced,male,12,7.888
34000,69,200,52,divorced,male,13,53.298
48000,71,225,55,married,male,14,25.47
35000,72,195,53,married,male,17,47.506
21000,64,176,55,married,male,12,4.708
54000,67,175,53,married,male,14,50.287
12800,65,160,55,divorced,male,12,6.722
43000,69,220,53,married,male,12,26.311
28000,72,175,54,divorced,male,12,54.413
58000,69,220,53,married,male,11,NA
110000,71,190,55,married,male,11,58.979
27000,69,160,53,divorced,male,12,41.853
52000,70,208,55,separated,male,14,13.929
55000,68,194,55,married,male,10,15.108
68000,70,216,55,married,male,16,29.362
24000,74,180,56,separated,male,12,NA
36000,69,190,54,married,male,12,27.359
25000,70,166,52,married,male,10,15.042
37000,71,211,54,divorced,male,12,26.16
2500,74,170,56,married,male,12,48.788
15000,69,165,54,divorced,male,12,15.725
42000,69,180,53,married,male,12,34.548
30000,68,170,54,separated,male,14,NA
127000,70,205,53,married,male,13,46.857
90000,68,175,56,married,male,14,44.793
40000,73,159,53,divorced,male,12,24.985
90000,70,265,55,married,male,12,18.886
62000,71,195,53,divorced,male,13,19.596
13000,72,190,53,married,male,12,NA
115000,72,210,55,divorced,male,12,65.125
29000,69,260,52,married,male,12,NA
67000,70,215,52,single,male,14,NA
60000,72,218,53,single,male,19,89.105
65000,70,185,55,married,male,18,88.859
90000,71,240,53,divorced,male,16,93.554
43000,68,180,52,married,male,16,59.437
47000,73,215,56,married,male,16,78.963
35000,68,165,54,divorced,male,15,88.047
80000,71,205,53,married,male,12,78.357
70000,76,250,53,divorced,male,14,21.484
74000,75,240,55,married,male,19,80.334
75000,70,185,55,married,male,16,82.336
14000,73,210,54,divorced,male,14,60.178
30000,69,200,53,divorced,male,12,NA
89000,72,148,53,married,male,16,76.787
87000,72,265,54,married,male,12,47.878
25000,76,280,55,married,male,12,33.529
110000,74,275,54,divorced,male,18,64.048
55000,70,142,55,married,male,14,NA
74000,72,213,52,married,male,13,87.736
35000,70,210,54,divorced,male,14,40.362
52000,71,165,54,married,male,16,NA
66000,72,190,55,married,male,14,73.06
45000,70,175,55,married,male,12,80.13
52000,71,186,53,married,male,13,36.275
74000,68,160,54,divorced,male,14,34.809
32000,62,120,53,divorced,male,12,48.747
71000,64,163,53,married,male,16,NA
90000,72,198,55,married,male,18,NA
22000,70,NA,53,divorced,male,12,31.902
73000,66,157,53,married,male,14,NA
150000,65,175,54,married,male,13,NA
60936,72,205,55,married,male,16,51.339
40000,76,210,54,married,male,14,28.265
32000,71,190,53,married,male,10,30.628
25000,74,230,53,married,male,12,28.419
88000,72,350,53,married,male,12,44.308
40000,70,231,53,divorced,male,12,60.963
92000,76,235,55,married,male,16,82.632
93000,70,205,53,married,male,12,58.873
343830,68,200,53,married,male,14,53.85
10000,72,170,54,married,male,12,53.757
85000,65,195,55,married,male,12,5.044
25000,70,180,48,married,male,11,7.35
82000,62,176,53,married,female,14,NA
10000,62,145,51,married,female,12,NA
66000,69,180,48,married,male,12,40.534
5000,69,249,50,single,male,12,0
46000,66,147,48,separated,female,12,24.028
15000,69,163,54,married,male,11,1.792
15000,60,160,48,married,female,12,11.33
10000,64,NA,52,divorced,female,16,67.337
54027,70,205,51,separated,male,12,20.914
16000,64,148,51,divorced,female,12,12.676
160000,72,230,48,married,male,14,86.491
32000,65,205,54,married,male,10,26.798
8500,67,150,53,divorced,female,14,90.862
10000,66,150,52,divorced,female,16,71.422
16000,67,162,54,married,female,18,78.397
40000,67,120,48,married,female,16,57.203
51000,64,200,50,divorced,female,12,19.889
77000,65,180,48,divorced,female,12,44.583
7000,67,230,52,married,female,11,20.097
40000,72,202,50,married,male,12,35.299
343830,70,175,48,married,male,16,66.503
50000,68,195,51,married,male,12,11.738
10000,70,270,48,single,female,14,40.415
20000,63,132,51,single,female,15,45.075
20000,66,140,54,married,female,12,18.254
24000,65,220,51,separated,female,12,26.74
150000,69,200,48,married,male,16,NA
70000,70,220,48,married,male,13,43.089
95000,66,200,48,married,female,12,40.755
7000,67,153,52,married,female,12,65.571
63500,74,265,49,single,male,16,68.468
7000,61,263,54,married,female,12,0.823
20000,60,224,51,married,female,12,3.222
4000,61,220,48,single,female,8,2.314
42600,65,218,52,divorced,female,13,21.716
14000,63,172,50,divorced,female,10,12.57
45000,66,170,50,divorced,female,14,43.124
56000,72,180,51,married,male,16,62.701
110000,71,187,52,married,male,16,NA
110000,71,210,49,married,male,20,48.782
40000,66,180,49,divorced,male,12,0
20000,68,190,52,single,male,12,27.906
14000,70,262,50,separated,male,12,7.374
60000,67,159,53,single,female,16,11.763
1500,66,220,48,divorced,male,13,13.696
12600,62,120,53,married,female,16,60.5
55000,73,250,49,separated,female,15,23.064
9000,65,200,49,divorced,female,12,48.275
130000,72,252,50,married,male,14,39.048
43000,63,180,51,divorced,female,14,47.552
65000,70,190,50,married,male,12,9.003
52000,64,140,49,single,male,12,14.611
32000,61,210,49,widowed,female,8,24.52
78000,62,132,49,married,female,14,62.053
52000,67,250,52,married,female,16,68.817
30000,68,159,54,married,female,12,37.279
100000,72,205,54,divorced,male,20,61.243
105486,72,274,50,married,male,14,78.549
105000,65,125,53,married,female,18,53.834
18000,69,215,49,married,female,18,18
53000,60,190,52,married,female,14,83.763
15500,60,150,49,single,female,15,88.152
85500,62,120,53,married,female,14,37.469
60000,62,171,55,divorced,female,12,52.296
82000,71,260,49,married,male,12,63.866
29000,62,180,48,divorced,female,12,39.427
2000,64,152,52,married,female,12,63.777
85000,71,215,49,married,male,12,44.032
47000,70,220,56,single,female,16,92.255
15000,68,230,53,separated,male,13,75.428
